"M","valence","par","item","study","TSlength","scale","MpD","pop","retro","TSlength_c","MpD_c"
0,0,336,2,3,86,1,3,0,1,-14.8562874251497,-2.81428571428571
1,0,336,3,3,86,1,3,0,1,-14.8562874251497,-2.81428571428571
1,0,336,4,3,86,1,3,0,1,-14.8562874251497,-2.81428571428571
0,1,337,1,3,88,1,3,0,1,-12.8562874251497,-2.81428571428571
0,0,337,2,3,88,1,3,0,1,-12.8562874251497,-2.81428571428571
1,0,337,3,3,88,1,3,0,1,-12.8562874251497,-2.81428571428571
1,0,337,4,3,88,1,3,0,1,-12.8562874251497,-2.81428571428571
0,1,338,1,3,90,1,3,0,1,-10.8562874251497,-2.81428571428571
0,0,338,2,3,90,1,3,0,1,-10.8562874251497,-2.81428571428571
0,0,338,3,3,90,1,3,0,1,-10.8562874251497,-2.81428571428571
1,0,338,4,3,90,1,3,0,1,-10.8562874251497,-2.81428571428571
0,1,339,1,3,88,1,3,0,1,-12.8562874251497,-2.81428571428571
0,0,339,2,3,88,1,3,0,1,-12.8562874251497,-2.81428571428571
0,0,339,3,3,88,1,3,0,1,-12.8562874251497,-2.81428571428571
0,0,339,4,3,88,1,3,0,1,-12.8562874251497,-2.81428571428571
1,1,340,1,3,81,1,3,0,1,-19.8562874251497,-2.81428571428571
1,0,340,2,3,81,1,3,0,1,-19.8562874251497,-2.81428571428571
1,0,340,3,3,81,1,3,0,1,-19.8562874251497,-2.81428571428571
0,0,340,4,3,81,1,3,0,1,-19.8562874251497,-2.81428571428571
1,1,341,1,3,88,1,3,0,1,-12.8562874251497,-2.81428571428571
0,0,341,2,3,88,1,3,0,1,-12.8562874251497,-2.81428571428571
1,0,341,3,3,88,1,3,0,1,-12.8562874251497,-2.81428571428571
0,0,341,4,3,88,1,3,0,1,-12.8562874251497,-2.81428571428571
0,1,342,1,3,90,1,3,0,1,-10.8562874251497,-2.81428571428571
0,0,342,2,3,90,1,3,0,1,-10.8562874251497,-2.81428571428571
0,0,342,3,3,90,1,3,0,1,-10.8562874251497,-2.81428571428571
0,0,342,4,3,90,1,3,0,1,-10.8562874251497,-2.81428571428571
0,1,343,1,3,80,1,3,0,1,-20.8562874251497,-2.81428571428571
0,0,343,2,3,80,1,3,0,1,-20.8562874251497,-2.81428571428571
0,0,343,3,3,80,1,3,0,1,-20.8562874251497,-2.81428571428571
0,0,343,4,3,80,1,3,0,1,-20.8562874251497,-2.81428571428571
0,1,344,1,3,81,1,3,0,1,-19.8562874251497,-2.81428571428571
1,0,344,2,3,81,1,3,0,1,-19.8562874251497,-2.81428571428571
1,0,344,3,3,81,1,3,0,1,-19.8562874251497,-2.81428571428571
0,0,344,4,3,81,1,3,0,1,-19.8562874251497,-2.81428571428571
0,1,345,1,3,90,1,3,0,1,-10.8562874251497,-2.81428571428571
0,0,345,2,3,90,1,3,0,1,-10.8562874251497,-2.81428571428571
0,0,345,3,3,90,1,3,0,1,-10.8562874251497,-2.81428571428571
0,0,345,4,3,90,1,3,0,1,-10.8562874251497,-2.81428571428571
0,1,346,1,3,88,1,3,0,1,-12.8562874251497,-2.81428571428571
0,0,346,2,3,88,1,3,0,1,-12.8562874251497,-2.81428571428571
0,0,346,3,3,88,1,3,0,1,-12.8562874251497,-2.81428571428571
0,0,346,4,3,88,1,3,0,1,-12.8562874251497,-2.81428571428571
0,1,347,1,3,86,1,3,0,1,-14.8562874251497,-2.81428571428571
0,0,347,2,3,86,1,3,0,1,-14.8562874251497,-2.81428571428571
0,0,347,3,3,86,1,3,0,1,-14.8562874251497,-2.81428571428571
1,0,347,4,3,86,1,3,0,1,-14.8562874251497,-2.81428571428571
0,1,348,1,3,83,1,3,0,1,-17.8562874251497,-2.81428571428571
1,0,348,2,3,83,1,3,0,1,-17.8562874251497,-2.81428571428571
1,0,348,3,3,83,1,3,0,1,-17.8562874251497,-2.81428571428571
0,0,348,4,3,83,1,3,0,1,-17.8562874251497,-2.81428571428571
0,1,349,1,3,78,1,3,0,1,-22.8562874251497,-2.81428571428571
1,0,349,2,3,78,1,3,0,1,-22.8562874251497,-2.81428571428571
1,0,349,3,3,78,1,3,0,1,-22.8562874251497,-2.81428571428571
0,0,349,4,3,78,1,3,0,1,-22.8562874251497,-2.81428571428571
1,1,350,1,3,87,1,3,0,1,-13.8562874251497,-2.81428571428571
1,0,350,2,3,87,1,3,0,1,-13.8562874251497,-2.81428571428571
1,0,350,3,3,87,1,3,0,1,-13.8562874251497,-2.81428571428571
1,0,350,4,3,87,1,3,0,1,-13.8562874251497,-2.81428571428571
1,1,351,1,3,85,1,3,0,1,-15.8562874251497,-2.81428571428571
1,0,351,2,3,85,1,3,0,1,-15.8562874251497,-2.81428571428571
1,0,351,3,3,85,1,3,0,1,-15.8562874251497,-2.81428571428571
0,0,351,4,3,85,1,3,0,1,-15.8562874251497,-2.81428571428571
0,1,352,1,3,89,1,3,0,1,-11.8562874251497,-2.81428571428571
0,0,352,2,3,89,1,3,0,1,-11.8562874251497,-2.81428571428571
1,0,352,3,3,89,1,3,0,1,-11.8562874251497,-2.81428571428571
0,0,352,4,3,89,1,3,0,1,-11.8562874251497,-2.81428571428571
0,1,353,1,3,86,1,3,0,1,-14.8562874251497,-2.81428571428571
1,0,353,2,3,86,1,3,0,1,-14.8562874251497,-2.81428571428571
1,0,353,3,3,86,1,3,0,1,-14.8562874251497,-2.81428571428571
0,0,353,4,3,86,1,3,0,1,-14.8562874251497,-2.81428571428571
0,1,354,1,3,88,1,3,0,1,-12.8562874251497,-2.81428571428571
1,0,354,2,3,88,1,3,0,1,-12.8562874251497,-2.81428571428571
1,0,354,3,3,88,1,3,0,1,-12.8562874251497,-2.81428571428571
1,0,354,4,3,88,1,3,0,1,-12.8562874251497,-2.81428571428571
0,1,355,1,3,79,1,3,0,1,-21.8562874251497,-2.81428571428571
0,0,355,2,3,79,1,3,0,1,-21.8562874251497,-2.81428571428571
0,0,355,3,3,79,1,3,0,1,-21.8562874251497,-2.81428571428571
0,0,355,4,3,79,1,3,0,1,-21.8562874251497,-2.81428571428571
0,1,356,1,3,89,1,3,0,1,-11.8562874251497,-2.81428571428571
0,0,356,2,3,89,1,3,0,1,-11.8562874251497,-2.81428571428571
0,0,356,3,3,89,1,3,0,1,-11.8562874251497,-2.81428571428571
0,0,356,4,3,89,1,3,0,1,-11.8562874251497,-2.81428571428571
0,1,357,1,3,86,1,3,0,1,-14.8562874251497,-2.81428571428571
0,0,357,2,3,86,1,3,0,1,-14.8562874251497,-2.81428571428571
0,0,357,3,3,86,1,3,0,1,-14.8562874251497,-2.81428571428571
0,0,357,4,3,86,1,3,0,1,-14.8562874251497,-2.81428571428571
0,1,358,1,3,80,1,3,0,1,-20.8562874251497,-2.81428571428571
0,0,358,2,3,80,1,3,0,1,-20.8562874251497,-2.81428571428571
0,0,358,3,3,80,1,3,0,1,-20.8562874251497,-2.81428571428571
0,0,358,4,3,80,1,3,0,1,-20.8562874251497,-2.81428571428571
0,1,359,1,4,137,1,4,1,1,36.1437125748503,-1.81428571428571
0,1,359,2,4,137,1,4,1,1,36.1437125748503,-1.81428571428571
1,1,359,3,4,137,1,4,1,1,36.1437125748503,-1.81428571428571
1,0,359,4,4,137,1,4,1,1,36.1437125748503,-1.81428571428571
1,0,359,5,4,137,1,4,1,1,36.1437125748503,-1.81428571428571
1,0,359,6,4,137,1,4,1,1,36.1437125748503,-1.81428571428571
0,0,359,7,4,137,1,4,1,1,36.1437125748503,-1.81428571428571
1,0,359,8,4,137,1,4,1,1,36.1437125748503,-1.81428571428571
1,0,359,9,4,137,1,4,1,1,36.1437125748503,-1.81428571428571
0,0,359,10,4,137,1,4,1,1,36.1437125748503,-1.81428571428571
1,0,359,11,4,137,1,4,1,1,36.1437125748503,-1.81428571428571
1,0,359,12,4,137,1,4,1,1,36.1437125748503,-1.81428571428571
0,1,359,13,4,137,1,4,1,1,36.1437125748503,-1.81428571428571
0,0,359,14,4,137,1,4,1,1,36.1437125748503,-1.81428571428571
1,0,359,15,4,137,1,4,1,1,36.1437125748503,-1.81428571428571
0,0,359,16,4,137,1,4,1,1,36.1437125748503,-1.81428571428571
1,0,359,17,4,137,1,4,1,1,36.1437125748503,-1.81428571428571
0,1,360,1,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,1,360,2,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,1,360,3,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
1,0,360,4,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,0,360,5,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,0,360,6,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,0,360,7,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,0,360,8,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
1,0,360,9,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,0,360,10,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,0,360,11,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,0,360,12,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,1,360,13,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,0,360,14,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,0,360,15,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
1,0,360,16,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,0,360,17,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,1,361,1,4,109,1,4,1,1,8.1437125748503,-1.81428571428571
1,1,361,2,4,109,1,4,1,1,8.1437125748503,-1.81428571428571
0,1,361,3,4,109,1,4,1,1,8.1437125748503,-1.81428571428571
1,0,361,4,4,109,1,4,1,1,8.1437125748503,-1.81428571428571
0,0,361,5,4,109,1,4,1,1,8.1437125748503,-1.81428571428571
0,0,361,6,4,109,1,4,1,1,8.1437125748503,-1.81428571428571
0,0,361,7,4,109,1,4,1,1,8.1437125748503,-1.81428571428571
0,0,361,8,4,109,1,4,1,1,8.1437125748503,-1.81428571428571
0,0,361,9,4,109,1,4,1,1,8.1437125748503,-1.81428571428571
1,0,361,10,4,109,1,4,1,1,8.1437125748503,-1.81428571428571
0,0,361,11,4,109,1,4,1,1,8.1437125748503,-1.81428571428571
0,0,361,12,4,109,1,4,1,1,8.1437125748503,-1.81428571428571
0,1,361,13,4,109,1,4,1,1,8.1437125748503,-1.81428571428571
0,0,361,14,4,109,1,4,1,1,8.1437125748503,-1.81428571428571
0,0,361,15,4,109,1,4,1,1,8.1437125748503,-1.81428571428571
0,0,361,16,4,109,1,4,1,1,8.1437125748503,-1.81428571428571
0,0,361,17,4,109,1,4,1,1,8.1437125748503,-1.81428571428571
0,1,362,1,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,1,362,2,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,1,362,3,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
1,0,362,4,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
1,0,362,5,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,0,362,6,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,0,362,7,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,0,362,8,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,0,362,9,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
1,0,362,10,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,0,362,11,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,0,362,12,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,1,362,13,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,0,362,14,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,0,362,15,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,0,362,16,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,0,362,17,4,113,1,4,1,1,12.1437125748503,-1.81428571428571
0,1,363,1,4,151,1,4,1,1,50.1437125748503,-1.81428571428571
0,1,363,2,4,151,1,4,1,1,50.1437125748503,-1.81428571428571
0,1,363,3,4,151,1,4,1,1,50.1437125748503,-1.81428571428571
0,0,363,4,4,151,1,4,1,1,50.1437125748503,-1.81428571428571
0,0,363,5,4,151,1,4,1,1,50.1437125748503,-1.81428571428571
0,0,363,6,4,151,1,4,1,1,50.1437125748503,-1.81428571428571
0,0,363,7,4,151,1,4,1,1,50.1437125748503,-1.81428571428571
0,0,363,8,4,151,1,4,1,1,50.1437125748503,-1.81428571428571
0,0,363,9,4,151,1,4,1,1,50.1437125748503,-1.81428571428571
0,0,363,10,4,151,1,4,1,1,50.1437125748503,-1.81428571428571
0,0,363,11,4,151,1,4,1,1,50.1437125748503,-1.81428571428571
0,0,363,12,4,151,1,4,1,1,50.1437125748503,-1.81428571428571
0,1,363,13,4,151,1,4,1,1,50.1437125748503,-1.81428571428571
0,0,363,14,4,151,1,4,1,1,50.1437125748503,-1.81428571428571
0,0,363,15,4,151,1,4,1,1,50.1437125748503,-1.81428571428571
0,0,363,16,4,151,1,4,1,1,50.1437125748503,-1.81428571428571
0,0,363,17,4,151,1,4,1,1,50.1437125748503,-1.81428571428571
0,1,364,1,4,120,1,4,1,1,19.1437125748503,-1.81428571428571
0,1,364,2,4,120,1,4,1,1,19.1437125748503,-1.81428571428571
1,1,364,3,4,120,1,4,1,1,19.1437125748503,-1.81428571428571
1,0,364,4,4,120,1,4,1,1,19.1437125748503,-1.81428571428571
0,0,364,5,4,120,1,4,1,1,19.1437125748503,-1.81428571428571
1,0,364,6,4,120,1,4,1,1,19.1437125748503,-1.81428571428571
0,0,364,7,4,120,1,4,1,1,19.1437125748503,-1.81428571428571
0,0,364,8,4,120,1,4,1,1,19.1437125748503,-1.81428571428571
1,0,364,9,4,120,1,4,1,1,19.1437125748503,-1.81428571428571
0,0,364,10,4,120,1,4,1,1,19.1437125748503,-1.81428571428571
0,0,364,11,4,120,1,4,1,1,19.1437125748503,-1.81428571428571
1,0,364,12,4,120,1,4,1,1,19.1437125748503,-1.81428571428571
1,1,364,13,4,120,1,4,1,1,19.1437125748503,-1.81428571428571
1,0,364,14,4,120,1,4,1,1,19.1437125748503,-1.81428571428571
0,0,364,15,4,120,1,4,1,1,19.1437125748503,-1.81428571428571
0,0,364,16,4,120,1,4,1,1,19.1437125748503,-1.81428571428571
1,0,364,17,4,120,1,4,1,1,19.1437125748503,-1.81428571428571
0,1,365,1,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
0,1,365,2,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
0,1,365,3,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
1,0,365,4,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
1,0,365,5,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
0,0,365,6,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
0,0,365,7,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
0,0,365,8,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
0,0,365,9,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
0,0,365,10,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
0,0,365,11,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
0,0,365,12,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
0,1,365,13,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
0,0,365,14,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
1,0,365,15,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
0,0,365,16,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
0,0,365,17,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
1,1,366,1,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
1,1,366,2,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
0,1,366,3,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
1,0,366,4,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
1,0,366,5,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
0,0,366,6,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
0,0,366,7,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
0,0,366,8,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
0,0,366,9,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
1,0,366,10,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
0,0,366,11,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
0,0,366,12,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
0,1,366,13,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
1,0,366,14,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
0,0,366,15,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
0,0,366,16,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
0,0,366,17,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
0,1,367,1,4,140,1,4,1,1,39.1437125748503,-1.81428571428571
0,1,367,2,4,140,1,4,1,1,39.1437125748503,-1.81428571428571
0,1,367,3,4,140,1,4,1,1,39.1437125748503,-1.81428571428571
1,0,367,4,4,140,1,4,1,1,39.1437125748503,-1.81428571428571
0,0,367,5,4,140,1,4,1,1,39.1437125748503,-1.81428571428571
0,0,367,6,4,140,1,4,1,1,39.1437125748503,-1.81428571428571
1,0,367,7,4,140,1,4,1,1,39.1437125748503,-1.81428571428571
0,0,367,8,4,140,1,4,1,1,39.1437125748503,-1.81428571428571
1,0,367,9,4,140,1,4,1,1,39.1437125748503,-1.81428571428571
0,0,367,10,4,140,1,4,1,1,39.1437125748503,-1.81428571428571
0,0,367,11,4,140,1,4,1,1,39.1437125748503,-1.81428571428571
1,0,367,12,4,140,1,4,1,1,39.1437125748503,-1.81428571428571
0,1,367,13,4,140,1,4,1,1,39.1437125748503,-1.81428571428571
1,0,367,14,4,140,1,4,1,1,39.1437125748503,-1.81428571428571
1,0,367,15,4,140,1,4,1,1,39.1437125748503,-1.81428571428571
1,0,367,16,4,140,1,4,1,1,39.1437125748503,-1.81428571428571
1,0,367,17,4,140,1,4,1,1,39.1437125748503,-1.81428571428571
1,1,368,1,4,105,1,4,1,1,4.1437125748503,-1.81428571428571
1,1,368,2,4,105,1,4,1,1,4.1437125748503,-1.81428571428571
0,1,368,3,4,105,1,4,1,1,4.1437125748503,-1.81428571428571
1,0,368,4,4,105,1,4,1,1,4.1437125748503,-1.81428571428571
1,0,368,5,4,105,1,4,1,1,4.1437125748503,-1.81428571428571
1,0,368,6,4,105,1,4,1,1,4.1437125748503,-1.81428571428571
1,0,368,7,4,105,1,4,1,1,4.1437125748503,-1.81428571428571
1,0,368,8,4,105,1,4,1,1,4.1437125748503,-1.81428571428571
1,0,368,9,4,105,1,4,1,1,4.1437125748503,-1.81428571428571
1,0,368,10,4,105,1,4,1,1,4.1437125748503,-1.81428571428571
1,0,368,11,4,105,1,4,1,1,4.1437125748503,-1.81428571428571
0,0,368,12,4,105,1,4,1,1,4.1437125748503,-1.81428571428571
0,1,368,13,4,105,1,4,1,1,4.1437125748503,-1.81428571428571
1,0,368,14,4,105,1,4,1,1,4.1437125748503,-1.81428571428571
1,0,368,15,4,105,1,4,1,1,4.1437125748503,-1.81428571428571
1,0,368,16,4,105,1,4,1,1,4.1437125748503,-1.81428571428571
1,0,368,17,4,105,1,4,1,1,4.1437125748503,-1.81428571428571
0,1,369,1,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
1,1,369,2,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
1,1,369,3,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
1,0,369,4,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
0,0,369,5,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
1,0,369,6,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
0,0,369,7,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
0,0,369,8,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
0,0,369,9,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
1,0,369,10,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
0,0,369,11,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
0,0,369,12,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
0,1,369,13,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
0,0,369,14,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
0,0,369,15,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
0,0,369,16,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
0,0,369,17,4,115,1,4,1,1,14.1437125748503,-1.81428571428571
0,1,370,1,4,100,1,4,1,1,-0.856287425149702,-1.81428571428571
0,1,370,2,4,100,1,4,1,1,-0.856287425149702,-1.81428571428571
0,1,370,3,4,100,1,4,1,1,-0.856287425149702,-1.81428571428571
1,0,370,4,4,100,1,4,1,1,-0.856287425149702,-1.81428571428571
1,0,370,5,4,100,1,4,1,1,-0.856287425149702,-1.81428571428571
0,0,370,6,4,100,1,4,1,1,-0.856287425149702,-1.81428571428571
1,0,370,7,4,100,1,4,1,1,-0.856287425149702,-1.81428571428571
0,0,370,8,4,100,1,4,1,1,-0.856287425149702,-1.81428571428571
0,0,370,9,4,100,1,4,1,1,-0.856287425149702,-1.81428571428571
0,0,370,10,4,100,1,4,1,1,-0.856287425149702,-1.81428571428571
1,0,370,11,4,100,1,4,1,1,-0.856287425149702,-1.81428571428571
0,0,370,12,4,100,1,4,1,1,-0.856287425149702,-1.81428571428571
0,1,370,13,4,100,1,4,1,1,-0.856287425149702,-1.81428571428571
0,0,370,14,4,100,1,4,1,1,-0.856287425149702,-1.81428571428571
0,0,370,15,4,100,1,4,1,1,-0.856287425149702,-1.81428571428571
0,0,370,16,4,100,1,4,1,1,-0.856287425149702,-1.81428571428571
0,0,370,17,4,100,1,4,1,1,-0.856287425149702,-1.81428571428571
0,1,371,1,4,91,1,4,1,1,-9.8562874251497,-1.81428571428571
0,1,371,2,4,91,1,4,1,1,-9.8562874251497,-1.81428571428571
0,1,371,3,4,91,1,4,1,1,-9.8562874251497,-1.81428571428571
0,0,371,4,4,91,1,4,1,1,-9.8562874251497,-1.81428571428571
0,0,371,5,4,91,1,4,1,1,-9.8562874251497,-1.81428571428571
0,0,371,6,4,91,1,4,1,1,-9.8562874251497,-1.81428571428571
0,0,371,7,4,91,1,4,1,1,-9.8562874251497,-1.81428571428571
0,0,371,8,4,91,1,4,1,1,-9.8562874251497,-1.81428571428571
0,0,371,9,4,91,1,4,1,1,-9.8562874251497,-1.81428571428571
0,0,371,10,4,91,1,4,1,1,-9.8562874251497,-1.81428571428571
0,0,371,11,4,91,1,4,1,1,-9.8562874251497,-1.81428571428571
0,0,371,12,4,91,1,4,1,1,-9.8562874251497,-1.81428571428571
0,1,371,13,4,91,1,4,1,1,-9.8562874251497,-1.81428571428571
1,0,371,14,4,91,1,4,1,1,-9.8562874251497,-1.81428571428571
1,0,371,15,4,91,1,4,1,1,-9.8562874251497,-1.81428571428571
0,0,371,16,4,91,1,4,1,1,-9.8562874251497,-1.81428571428571
0,0,371,17,4,91,1,4,1,1,-9.8562874251497,-1.81428571428571
0,1,372,1,4,126,1,4,1,1,25.1437125748503,-1.81428571428571
0,1,372,2,4,126,1,4,1,1,25.1437125748503,-1.81428571428571
0,1,372,3,4,126,1,4,1,1,25.1437125748503,-1.81428571428571
0,0,372,4,4,126,1,4,1,1,25.1437125748503,-1.81428571428571
0,0,372,5,4,126,1,4,1,1,25.1437125748503,-1.81428571428571
0,0,372,6,4,126,1,4,1,1,25.1437125748503,-1.81428571428571
0,0,372,7,4,126,1,4,1,1,25.1437125748503,-1.81428571428571
0,0,372,8,4,126,1,4,1,1,25.1437125748503,-1.81428571428571
0,0,372,9,4,126,1,4,1,1,25.1437125748503,-1.81428571428571
0,0,372,10,4,126,1,4,1,1,25.1437125748503,-1.81428571428571
0,0,372,11,4,126,1,4,1,1,25.1437125748503,-1.81428571428571
0,0,372,12,4,126,1,4,1,1,25.1437125748503,-1.81428571428571
0,1,372,13,4,126,1,4,1,1,25.1437125748503,-1.81428571428571
0,0,372,14,4,126,1,4,1,1,25.1437125748503,-1.81428571428571
0,0,372,15,4,126,1,4,1,1,25.1437125748503,-1.81428571428571
0,0,372,16,4,126,1,4,1,1,25.1437125748503,-1.81428571428571
0,0,372,17,4,126,1,4,1,1,25.1437125748503,-1.81428571428571
0,1,373,1,4,103,1,4,1,1,2.1437125748503,-1.81428571428571
0,1,373,2,4,103,1,4,1,1,2.1437125748503,-1.81428571428571
0,1,373,3,4,103,1,4,1,1,2.1437125748503,-1.81428571428571
0,0,373,4,4,103,1,4,1,1,2.1437125748503,-1.81428571428571
0,0,373,5,4,103,1,4,1,1,2.1437125748503,-1.81428571428571
1,0,373,6,4,103,1,4,1,1,2.1437125748503,-1.81428571428571
1,0,373,7,4,103,1,4,1,1,2.1437125748503,-1.81428571428571
0,0,373,8,4,103,1,4,1,1,2.1437125748503,-1.81428571428571
1,0,373,9,4,103,1,4,1,1,2.1437125748503,-1.81428571428571
0,0,373,10,4,103,1,4,1,1,2.1437125748503,-1.81428571428571
1,0,373,11,4,103,1,4,1,1,2.1437125748503,-1.81428571428571
1,0,373,12,4,103,1,4,1,1,2.1437125748503,-1.81428571428571
0,1,373,13,4,103,1,4,1,1,2.1437125748503,-1.81428571428571
0,0,373,14,4,103,1,4,1,1,2.1437125748503,-1.81428571428571
1,0,373,15,4,103,1,4,1,1,2.1437125748503,-1.81428571428571
0,0,373,16,4,103,1,4,1,1,2.1437125748503,-1.81428571428571
1,0,373,17,4,103,1,4,1,1,2.1437125748503,-1.81428571428571
0,1,374,1,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
1,1,374,2,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
1,1,374,3,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
1,0,374,4,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
1,0,374,5,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
1,0,374,6,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
0,0,374,7,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
0,0,374,8,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
1,0,374,9,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
1,0,374,10,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
0,0,374,11,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
1,0,374,12,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
0,1,374,13,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
1,0,374,14,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
1,0,374,15,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
0,0,374,16,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
0,0,374,17,4,108,1,4,1,1,7.1437125748503,-1.81428571428571
0,1,375,1,4,110,1,4,1,1,9.1437125748503,-1.81428571428571
0,1,375,2,4,110,1,4,1,1,9.1437125748503,-1.81428571428571
0,1,375,3,4,110,1,4,1,1,9.1437125748503,-1.81428571428571
0,0,375,4,4,110,1,4,1,1,9.1437125748503,-1.81428571428571
0,0,375,5,4,110,1,4,1,1,9.1437125748503,-1.81428571428571
0,0,375,6,4,110,1,4,1,1,9.1437125748503,-1.81428571428571
0,0,375,7,4,110,1,4,1,1,9.1437125748503,-1.81428571428571
0,0,375,8,4,110,1,4,1,1,9.1437125748503,-1.81428571428571
1,0,375,9,4,110,1,4,1,1,9.1437125748503,-1.81428571428571
0,0,375,10,4,110,1,4,1,1,9.1437125748503,-1.81428571428571
